"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1840.320000,0.000000,0.000000,-0.000000,1.787994,0.000000
1 Jan 2018 00:02:00.000,1829.911714,214.153655,-0.001812,-0.173201,1.777885,-0.000028
1 Jan 2018 00:04:00.000,1798.874772,425.898333,-0.006869,-0.343321,1.747933,-0.000057
1 Jan 2018 00:06:00.000,1747.757157,632.897462,-0.015640,-0.507398,1.699001,-0.000087
1 Jan 2018 00:08:00.000,1677.446978,832.958163,-0.027382,-0.662795,1.632573,-0.000107
1 Jan 2018 00:10:00.000,1589.122621,1024.089287,-0.040940,-0.807302,1.550514,-0.000117
1 Jan 2018 00:12:00.000,1484.200239,1204.542892,-0.055468,-0.939182,1.454991,-0.000126
1 Jan 2018 00:14:00.000,1364.274454,1372.840758,-0.071402,-1.057188,1.348312,-0.000142
1 Jan 2018 00:16:00.000,1231.061316,1527.787320,-0.089923,-1.160556,1.232867,-0.000168
1 Jan 2018 00:18:00.000,1086.337576,1668.470270,-0.111537,-1.249020,1.110953,-0.000190
1 Jan 2018 00:20:00.000,931.889482,1794.242342,-0.135147,-1.322671,0.984692,-0.000202
1 Jan 2018 00:22:00.000,769.473320,1904.700130,-0.159825,-1.381911,0.856017,-0.000208
1 Jan 2018 00:24:00.000,600.781920,1999.657470,-0.184966,-1.427381,0.726611,-0.000210
1 Jan 2018 00:26:00.000,427.420900,2079.115224,-0.210050,-1.459881,0.597908,-0.000207
1 Jan 2018 00:28:00.000,250.893474,2143.231474,-0.234563,-1.480309,0.471099,-0.000200
1 Jan 2018 00:30:00.000,72.591791,2192.293627,-0.258006,-1.489612,0.347150,-0.000190
1 Jan 2018 00:32:00.000,-106.206622,2226.692982,-0.279938,-1.488747,0.226831,-0.000175
1 Jan 2018 00:34:00.000,-284.338496,2246.902108,-0.300012,-1.478657,0.110732,-0.000159
1 Jan 2018 00:36:00.000,-460.751518,2253.455200,-0.317979,-1.460246,-0.000707,-0.000140
1 Jan 2018 00:38:00.000,-634.499015,2246.931432,-0.333676,-1.434369,-0.107173,-0.000121
1 Jan 2018 00:40:00.000,-804.733383,2227.941044,-0.347017,-1.401821,-0.208457,-0.000101
1 Jan 2018 00:42:00.000,-970.698713,2197.113926,-0.357991,-1.363335,-0.304438,-0.000082
1 Jan 2018 00:44:00.000,-1131.723070,2155.090512,-0.366650,-1.319578,-0.395058,-0.000063
1 Jan 2018 00:46:00.000,-1287.210839,2102.514707,-0.373092,-1.271154,-0.480314,-0.000045
1 Jan 2018 00:48:00.000,-1436.635399,2040.028457,-0.377436,-1.218611,-0.560240,-0.000028
1 Jan 2018 00:50:00.000,-1579.532207,1968.267663,-0.379813,-1.162436,-0.634902,-0.000012
1 Jan 2018 00:52:00.000,-1715.492362,1887.859196,-0.380356,-1.103069,-0.704384,0.000003
1 Jan 2018 00:54:00.000,-1844.156667,1799.418851,-0.379193,-1.040900,-0.768784,0.000016
1 Jan 2018 00:56:00.000,-1965.210228,1703.550064,-0.376443,-0.976278,-0.828209,0.000029
1 Jan 2018 00:58:00.000,-2078.377600,1600.843242,-0.372215,-0.909512,-0.882770,0.000041
1 Jan 2018 01:00:00.000,-2183.418461,1491.875585,-0.366606,-0.840879,-0.932575,0.000052
1 Jan 2018 01:02:00.000,-2280.123792,1377.211277,-0.359701,-0.770625,-0.977731,0.000063
1 Jan 2018 01:04:00.000,-2368.312521,1257.401955,-0.351574,-0.698970,-1.018341,0.000073
1 Jan 2018 01:06:00.000,-2447.828595,1132.987386,-0.342290,-0.626112,-1.054501,0.000082
1 Jan 2018 01:08:00.000,-2518.538429,1004.496318,-0.331905,-0.552228,-1.086297,0.000091
1 Jan 2018 01:10:00.000,-2580.328705,872.447437,-0.320470,-0.477478,-1.113810,0.000100
1 Jan 2018 01:12:00.000,-2633.104493,737.350437,-0.308033,-0.402010,-1.137110,0.000108
1 Jan 2018 01:14:00.000,-2676.787662,599.707150,-0.294637,-0.325956,-1.156257,0.000115
1 Jan 2018 01:16:00.000,-2711.315564,460.012731,-0.280330,-0.249442,-1.171303,0.000123
1 Jan 2018 01:18:00.000,-2736.639977,318.756895,-0.265159,-0.172584,-1.182287,0.000130
1 Jan 2018 01:20:00.000,-2752.726285,176.425166,-0.249176,-0.095492,-1.189239,0.000136
1 Jan 2018 01:22:00.000,-2759.552886,33.500154,-0.232438,-0.018273,-1.192177,0.000142
1 Jan 2018 01:24:00.000,-2757.110824,-109.537154,-0.215004,0.058969,-1.191111,0.000148
1 Jan 2018 01:26:00.000,-2745.403631,-252.206107,-0.196939,0.136129,-1.186037,0.000153
