"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1840.086419,32.118828,0.000000,-0.026004,1.787767,0.000000
1 Jan 2018 00:02:00.000,1826.569781,246.064443,-0.001681,-0.198929,1.774656,-0.000027
1 Jan 2018 00:04:00.000,1792.483809,457.245386,-0.006657,-0.368332,1.741789,-0.000057
1 Jan 2018 00:06:00.000,1738.429600,663.341510,-0.015352,-0.531266,1.690133,-0.000086
1 Jan 2018 00:08:00.000,1665.342053,862.187223,-0.026850,-0.685162,1.621238,-0.000104
1 Jan 2018 00:10:00.000,1574.438659,1051.825343,-0.040031,-0.827876,1.537021,-0.000114
1 Jan 2018 00:12:00.000,1467.166119,1230.547168,-0.054191,-0.957747,1.439679,-0.000123
1 Jan 2018 00:14:00.000,1345.140854,1396.916107,-0.069936,-1.073596,1.331536,-0.000141
1 Jan 2018 00:16:00.000,1210.091915,1549.779562,-0.088492,-1.174739,1.214982,-0.000169
1 Jan 2018 00:18:00.000,1063.800267,1688.266288,-0.110080,-1.260971,1.092287,-0.000189
1 Jan 2018 00:20:00.000,908.050070,1811.766955,-0.133533,-1.332432,0.965549,-0.000201
1 Jan 2018 00:22:00.000,744.589995,1919.912552,-0.157996,-1.389565,0.836665,-0.000206
1 Jan 2018 00:24:00.000,575.101070,2012.546872,-0.182887,-1.433039,0.707281,-0.000208
1 Jan 2018 00:26:00.000,401.174342,2089.696182,-0.207689,-1.463673,0.578793,-0.000205
1 Jan 2018 00:28:00.000,224.296781,2151.539655,-0.231888,-1.482376,0.452358,-0.000198
1 Jan 2018 00:30:00.000,45.843466,2198.381802,-0.254989,-1.490096,0.328910,-0.000187
1 Jan 2018 00:32:00.000,-132.925316,2230.627456,-0.276563,-1.487792,0.209191,-0.000172
1 Jan 2018 00:34:00.000,-310.863204,2248.759579,-0.296278,-1.476401,0.093766,-0.000156
1 Jan 2018 00:36:00.000,-486.934102,2253.320078,-0.313896,-1.456821,-0.016944,-0.000138
1 Jan 2018 00:38:00.000,-660.206635,2244.893588,-0.329264,-1.429898,-0.122643,-0.000118
1 Jan 2018 00:40:00.000,-829.847432,2224.093941,-0.342305,-1.396418,-0.223138,-0.000099
1 Jan 2018 00:42:00.000,-995.113668,2191.553114,-0.353019,-1.357104,-0.318317,-0.000080
1 Jan 2018 00:44:00.000,-1155.345332,2147.912447,-0.361462,-1.312613,-0.408132,-0.000061
1 Jan 2018 00:46:00.000,-1309.957612,2093.815839,-0.367736,-1.263542,-0.492587,-0.000044
1 Jan 2018 00:48:00.000,-1458.433619,2029.904542,-0.371960,-1.210426,-0.571720,-0.000027
1 Jan 2018 00:50:00.000,-1600.317552,1956.813245,-0.374264,-1.153750,-0.645600,-0.000012
1 Jan 2018 00:52:00.000,-1735.208323,1875.167251,-0.374778,-1.093942,-0.714314,0.000003
1 Jan 2018 00:54:00.000,-1862.753705,1785.580545,-0.373629,-1.031387,-0.777962,0.000016
1 Jan 2018 00:56:00.000,-1982.645010,1688.654618,-0.370931,-0.966427,-0.836652,0.000029
1 Jan 2018 00:58:00.000,-2094.612320,1584.977877,-0.366791,-0.899368,-0.890494,0.000040
1 Jan 2018 01:00:00.000,-2198.420229,1475.125532,-0.361301,-0.830480,-0.939597,0.000051
1 Jan 2018 01:02:00.000,-2293.864108,1359.659829,-0.354544,-0.760006,-0.984068,0.000061
1 Jan 2018 01:04:00.000,-2380.766805,1239.130556,-0.346589,-0.688161,-1.024006,0.000071
1 Jan 2018 01:06:00.000,-2458.975783,1114.075751,-0.337500,-0.615141,-1.059508,0.000080
1 Jan 2018 01:08:00.000,-2528.360618,985.022568,-0.327330,-0.541120,-1.090660,0.000089
1 Jan 2018 01:10:00.000,-2588.810855,852.488256,-0.316129,-0.466256,-1.117539,0.000098
1 Jan 2018 01:12:00.000,-2640.234166,716.981233,-0.303939,-0.390694,-1.140216,0.000106
1 Jan 2018 01:14:00.000,-2682.554809,579.002233,-0.290806,-0.314566,-1.158748,0.000113
1 Jan 2018 01:16:00.000,-2715.712350,439.045496,-0.276775,-0.237995,-1.173185,0.000121
1 Jan 2018 01:18:00.000,-2739.660641,297.600004,-0.261892,-0.161097,-1.183566,0.000127
1 Jan 2018 01:20:00.000,-2754.367036,155.150741,-0.246208,-0.083982,-1.189919,0.000134
