"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
31 Dec 2017 00:00:00.000,6893.152467,2.136071,1.159792,-0.002675,6.699652,3.637614
31 Dec 2017 00:02:00.000,6832.522295,803.729606,436.389571,-1.006330,6.640726,3.605620
31 Dec 2017 00:04:00.000,6652.348524,1591.261504,863.984503,-1.992116,6.465649,3.510561
31 Dec 2017 00:06:00.000,6355.829184,2350.964471,1276.469559,-2.942557,6.177618,3.354173
31 Dec 2017 00:08:00.000,5948.221954,3069.578986,1666.645406,-3.840855,5.781882,3.139306
31 Dec 2017 00:10:00.000,5436.743192,3734.593354,2027.718747,-4.671215,5.285635,2.869866
31 Dec 2017 00:12:00.000,4830.430148,4334.468048,2353.424131,-5.419131,4.697858,2.550729
31 Dec 2017 00:14:00.000,4139.969686,4858.839866,2638.134799,-6.071656,4.029141,2.187645
31 Dec 2017 00:16:00.000,3377.497592,5298.702043,2876.960475,-6.617623,3.291465,1.787119
31 Dec 2017 00:18:00.000,2556.373096,5646.557130,3065.830377,-7.047836,2.497962,1.356282
31 Dec 2017 00:20:00.000,1690.933626,5896.540193,3201.560106,-7.355207,1.662664,0.902753
31 Dec 2017 00:22:00.000,796.235079,6044.510685,3281.901528,-7.534862,0.800234,0.434492
31 Dec 2017 00:24:00.000,-112.217080,6088.112058,3305.575142,-7.584189,-0.074302,-0.040342
31 Dec 2017 00:26:00.000,-1018.740633,6026.798936,3272.284833,-7.502851,-0.945827,-0.513542
31 Dec 2017 00:28:00.000,-1907.748287,5861.832329,3182.715273,-7.292759,-1.799396,-0.976992
31 Dec 2017 00:30:00.000,-2764.013486,5596.243940,3038.512544,-6.958002,-2.620484,-1.422807
31 Dec 2017 00:32:00.000,-3572.926026,5234.771133,2842.248823,-6.504742,-3.395226,-1.843457
31 Dec 2017 00:34:00.000,-4320.733554,4783.764535,2597.372220,-5.941090,-4.110633,-2.231892
31 Dec 2017 00:36:00.000,-4994.765531,4251.070571,2308.142996,-5.276938,-4.754796,-2.581644
31 Dec 2017 00:38:00.000,-5583.636698,3645.891461,1979.557549,-4.523783,-5.317056,-2.886926
31 Dec 2017 00:40:00.000,-6077.427553,2978.625383,1617.261629,-3.694522,-5.788162,-3.142715
31 Dec 2017 00:42:00.000,-6467.839776,2260.689617,1227.454313,-2.803240,-6.160399,-3.344824
31 Dec 2017 00:44:00.000,-6748.324968,1504.329526,816.784290,-1.864979,-6.427697,-3.489955
31 Dec 2017 00:46:00.000,-6914.185397,722.416272,392.240033,-0.895501,-6.585708,-3.575748
31 Dec 2017 00:48:00.000,-6962.645831,-71.763839,-38.964585,0.088955,-6.631868,-3.600810
31 Dec 2017 00:50:00.000,-6892.895793,-864.725505,-469.507642,1.071923,-6.565428,-3.564736
31 Dec 2017 00:52:00.000,-6706.101872,-1643.003181,-892.077942,2.036961,-6.387466,-3.468111
31 Dec 2017 00:54:00.000,-6405.390000,-2393.369577,-1299.493653,2.967896,-6.100871,-3.312502
31 Dec 2017 00:56:00.000,-5995.797822,-3103.051023,-1684.819239,3.849080,-5.710305,-3.100443
31 Dec 2017 00:58:00.000,-5484.197598,-3759.936835,-2041.479134,4.665626,-5.222144,-2.835393
31 Dec 2017 01:00:00.000,-4879.190325,-4352.779775,-2363.366588,5.403645,-4.644387,-2.521697
31 Dec 2017 01:02:00.000,-4190.972084,-4871.384733,-2644.946105,6.050479,-3.986550,-2.164520
31 Dec 2017 01:04:00.000,-3431.173963,-5306.782724,-2881.347926,6.594904,-3.259528,-1.769779
31 Dec 2017 01:06:00.000,-2612.677267,-5651.387352,-3068.452973,7.027337,-2.475440,-1.344054
31 Dec 2017 01:08:00.000,-1749.406162,-5899.130944,-3202.966769,7.340009,-1.647447,-0.894491
31 Dec 2017 01:10:00.000,-856.100314,-6045.577679,-3282.480858,7.527121,-0.789551,-0.428691
31 Dec 2017 01:12:00.000,51.929423,-6088.011207,-3305.520384,7.584971,0.083631,0.045408
31 Dec 2017 01:14:00.000,959.058759,-6025.494531,-3271.576598,7.512049,0.957102,0.519664
31 Dec 2017 01:16:00.000,1849.617175,-5858.900221,-3181.123268,7.309102,1.815742,0.985867
31 Dec 2017 01:18:00.000,2708.160164,-5590.909506,-3035.616183,6.979152,2.644571,1.435885
31 Dec 2017 01:20:00.000,3519.741723,-5225.979266,-2837.475229,6.527477,3.429021,1.861806
31 Dec 2017 01:22:00.000,4270.181987,-4770.276562,-2590.048848,5.961554,4.155201,2.256090
31 Dec 2017 01:24:00.000,4946.324747,-4231.581033,-2297.561041,5.290946,4.810169,2.611709
31 Dec 2017 01:26:00.000,5536.279510,-3619.156197,-1965.041485,4.527157,5.382178,2.922284
31 Dec 2017 01:28:00.000,6029.642871,-2943.591453,-1598.239757,3.683431,5.860913,3.182216
31 Dec 2017 01:30:00.000,6417.694232,-2216.617384,-1203.525043,2.774528,6.237701,3.386796
31 Dec 2017 01:32:00.000,6693.561312,-1450.897650,-787.773149,1.816448,6.505692,3.532303
31 Dec 2017 01:34:00.000,6852.351529,-659.801466,-358.242967,0.826133,6.659998,3.616084
31 Dec 2017 01:36:00.000,6891.246031,142.838762,77.555120,-0.178853,6.697799,3.636608
31 Dec 2017 01:38:00.000,6809.554063,942.979637,511.996168,-1.180661,6.618405,3.593501
31 Dec 2017 01:40:00.000,6608.726314,1726.623456,937.480046,-2.161508,6.423268,3.487550
31 Dec 2017 01:42:00.000,6292.326900,2480.073930,1346.570275,-3.104011,6.115949,3.320690
31 Dec 2017 01:44:00.000,5865.964694,3190.185482,1732.129389,-3.991526,5.702050,3.095960
31 Dec 2017 01:46:00.000,5337.185706,3844.600893,2087.447967,-4.808462,5.189085,2.817443
31 Dec 2017 01:48:00.000,4715.329168,4431.972420,2406.364685,-5.540569,4.586335,2.490177
31 Dec 2017 01:50:00.000,4011.350800,4942.162007,2683.375030,-6.175196,3.904647,2.120051
31 Dec 2017 01:52:00.000,3237.617431,5366.416838,2913.726608,-6.701508,3.156223,1.713689
31 Dec 2017 01:54:00.000,2407.677687,5697.517174,3093.499423,-7.110670,2.354370,1.278319
31 Dec 2017 01:56:00.000,1536.013829,5929.894172,3219.669839,-7.395976,1.513251,0.821628
31 Dec 2017 01:58:00.000,637.780034,6059.716150,3290.157422,-7.552944,0.647612,0.351624
31 Dec 2017 02:00:00.000,-271.467571,6084.942519,3303.854222,-7.579360,-0.227487,-0.123516
31 Dec 2017 02:02:00.000,-1176.043873,6005.345309,3260.636463,-7.475287,-1.096940,-0.595590
31 Dec 2017 02:04:00.000,-2060.405762,5822.498881,3161.358953,-7.243019,-1.945857,-1.056514
31 Dec 2017 02:06:00.000,-2909.416460,5539.738975,3007.832851,-6.887019,-2.759812,-1.498456
31 Dec 2017 02:08:00.000,-3708.598930,5162.092732,2802.787671,-6.413799,-3.525078,-1.913961
31 Dec 2017 02:10:00.000,-4444.374542,4696.181740,2549.818643,-5.831795,-4.228843,-2.296074
31 Dec 2017 02:12:00.000,-5104.283648,4150.100432,2253.320684,-5.151192,-4.859401,-2.638440
31 Dec 2017 02:14:00.000,-5677.185194,3533.272411,1918.410394,-4.383748,-5.406333,-2.935399
31 Dec 2017 02:16:00.000,-6153.432945,2856.287434,1550.837543,-3.542585,-5.860645,-3.182071
31 Dec 2017 02:18:00.000,-6525.026351,2130.721867,1156.887582,-2.641971,-6.214906,-3.374418
31 Dec 2017 02:20:00.000,-6785.734466,1368.945483,743.276753,-1.697092,-6.463339,-3.509307
31 Dec 2017 02:22:00.000,-6931.191696,583.917508,317.041340,-0.723810,-6.601907,-3.584543
31 Dec 2017 02:24:00.000,-6958.964489,-211.025206,-114.577338,0.261577,-6.628361,-3.598906
31 Dec 2017 02:26:00.000,-6868.588372,-1002.384993,-544.250644,1.242589,-6.542272,-3.552164
31 Dec 2017 02:28:00.000,-6661.575005,-1776.722285,-964.681490,2.202814,-6.345037,-3.445074
31 Dec 2017 02:30:00.000,-6341.389202,-2520.873772,-1368.722782,3.126153,-6.039858,-3.279375
31 Dec 2017 02:32:00.000,-5913.396112,-3222.166926,-1749.493897,3.997073,-5.631703,-3.057765
31 Dec 2017 02:34:00.000,-5384.779016,-3868.628012,-2100.493628,4.800845,-5.127238,-2.783863
31 Dec 2017 02:36:00.000,-4764.428514,-4449.180703,-2415.708021,5.523780,-4.534737,-2.462161
31 Dec 2017 02:38:00.000,-4062.804133,-4953.832393,-2689.711532,6.153455,-3.863967,-2.097963
31 Dec 2017 02:40:00.000,-3291.769796,-5373.845331,-2917.759951,6.678922,-3.126050,-1.697307
31 Dec 2017 02:42:00.000,-2464.404910,-5701.889732,-3095.873528,7.090900,-2.333301,-1.266879
31 Dec 2017 02:44:00.000,-1594.793312,-5932.176066,-3220.908806,7.381956,-1.499043,-0.813914
31 Dec 2017 02:46:00.000,-697.792711,-6060.563899,-3290.617711,7.546650,-0.637402,-0.346081
31 Dec 2017 02:48:00.000,211.212250,-6084.644814,-3303.692581,7.581657,0.236920,0.128637
31 Dec 2017 02:50:00.000,1116.569695,-6003.797221,-3259.795920,7.485859,1.108886,0.602076
31 Dec 2017 02:52:00.000,2002.628939,-5819.211223,-3159.573901,7.260400,1.963382,1.066029
31 Dec 2017 02:54:00.000,2854.013125,-5533.882139,-3004.652848,6.908700,2.785479,1.512392
