"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
31 Dec 2017 00:00:00.000,6893.585185,0.000000,0.000000,-0.000000,6.699442,3.637500
31 Dec 2017 00:02:00.000,6833.282563,801.587596,435.226514,-1.003554,6.640841,3.605682
31 Dec 2017 00:04:00.000,6653.445410,1589.153654,862.839955,-1.989291,6.466107,3.510809
31 Dec 2017 00:06:00.000,6357.265190,2348.932823,1275.366348,-2.939739,6.178431,3.354614
31 Dec 2017 00:08:00.000,5949.992602,3067.666666,1665.606949,-3.838105,5.783058,3.139944
31 Dec 2017 00:10:00.000,5438.836763,3732.843653,2026.768552,-4.668593,5.287169,2.870698
31 Dec 2017 00:12:00.000,4832.827583,4332.923465,2352.585277,-5.416699,4.699740,2.551751
31 Dec 2017 00:14:00.000,4142.644653,4857.541138,2637.429407,-6.069473,4.031353,2.188846
31 Dec 2017 00:16:00.000,3380.416723,5297.687185,2876.409189,-6.615746,3.293979,1.788485
31 Dec 2017 00:18:00.000,2559.496383,5645.860499,3065.451857,-7.046318,2.500745,1.357793
31 Dec 2017 00:20:00.000,1694.214982,5896.191615,3201.370551,-7.354097,1.665674,0.904387
31 Dec 2017 00:22:00.000,799.623040,6044.534647,3281.914238,-7.534201,0.803425,0.436224
31 Dec 2017 00:24:00.000,-108.778519,6088.526993,3305.800131,-7.584011,-0.070985,-0.038542
31 Dec 2017 00:26:00.000,-1015.311064,6027.616617,3272.728499,-7.503182,-0.942442,-0.511704
31 Dec 2017 00:28:00.000,-1904.389839,5863.057381,3183.380131,-7.293616,-1.796003,-0.975150
31 Dec 2017 00:30:00.000,-2760.789703,5597.873479,3039.397034,-6.959390,-2.617147,-1.420995
31 Dec 2017 00:32:00.000,-3569.900678,5236.794549,2843.347189,-6.506660,-3.392009,-1.841711
31 Dec 2017 00:34:00.000,-4317.969425,4786.163415,2598.674469,-5.943523,-4.107603,-2.230246
31 Dec 2017 00:36:00.000,-4992.323185,4253.818769,2309.634935,-5.279863,-4.752015,-2.580134
31 Dec 2017 00:38:00.000,-5581.573262,3648.955308,1981.220902,-4.527166,-5.314586,-2.885584
31 Dec 2017 00:40:00.000,-6075.795522,2981.964054,1619.074231,-3.698320,-5.786060,-3.141574
31 Dec 2017 00:42:00.000,-6466.685878,2264.255625,1229.390385,-2.807401,-6.158720,-3.343912
