"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
31 Dec 2017 00:00:00.000,6891.701254,105.713262,57.397613,-0.132378,6.698835,3.637170
31 Dec 2017 00:02:00.000,6815.554900,906.302324,492.081967,-1.134845,6.624824,3.596986
31 Dec 2017 00:04:00.000,6620.145012,1691.032957,918.155898,-2.117159,6.434931,3.493882
31 Dec 2017 00:06:00.000,6308.940306,2446.186618,1328.170845,-3.061907,6.132626,3.329744
31 Dec 2017 00:08:00.000,5887.458888,3158.584381,1714.971236,-3.952400,5.723416,3.107561
31 Dec 2017 00:10:00.000,5363.162335,3815.825325,2071.823920,-4.772987,5.214737,2.831371
31 Dec 2017 00:12:00.000,4745.313318,4406.508592,2392.538737,-5.509346,4.615793,2.506171
31 Dec 2017 00:14:00.000,4044.800220,4920.434718,2671.577831,-6.148744,3.937370,2.137817
31 Dec 2017 00:16:00.000,3273.932883,5348.782457,2904.151656,-6.680257,3.191613,1.732904
31 Dec 2017 00:18:00.000,2446.214195,5684.257992,3086.299993,-7.094951,2.391791,1.298636
31 Dec 2017 00:20:00.000,1576.092581,5921.214205,3214.956708,-7.386021,1.552037,0.842687
31 Dec 2017 00:22:00.000,678.700673,6055.738436,3287.997399,-7.548880,0.687082,0.373055
31 Dec 2017 00:24:00.000,-230.414487,6085.707901,3304.269489,-7.581212,-0.188020,-0.102086
31 Dec 2017 00:26:00.000,-1135.564501,6010.812693,3263.604713,-7.482976,-1.058153,-0.574530
31 Dec 2017 00:28:00.000,-2021.190891,5832.546902,3166.814295,-7.256368,-1.908408,-1.036181
31 Dec 2017 00:30:00.000,-2872.129932,5554.168997,3015.667439,-6.905756,-2.724329,-1.479190
31 Dec 2017 00:32:00.000,-3673.866732,5180.633094,2812.854009,-6.437567,-3.492149,-1.896082
31 Dec 2017 00:34:00.000,-4412.774728,4718.493117,2561.932498,-5.860154,-4.199006,-2.279874
31 Dec 2017 00:36:00.000,-5076.337221,4175.782207,2267.264543,-5.183632,-4.833140,-2.624180
31 Dec 2017 00:38:00.000,-5653.348058,3561.869923,1933.937400,-4.419696,-5.384063,-2.923307
31 Dec 2017 00:40:00.000,-6134.089013,2887.299966,1567.675830,-3.581416,-5.842717,-3.172336
