"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
31 Dec 2017 00:00:00.000,6891.863363,117.465911,63.778786,-0.147083,6.698399,3.636934
31 Dec 2017 00:02:00.000,6813.967022,917.900549,498.379335,-1.149265,6.622694,3.595829
31 Dec 2017 00:04:00.000,6616.856548,1702.276725,924.260850,-2.131042,6.431166,3.491838
31 Dec 2017 00:06:00.000,6304.030181,2456.884776,1333.979593,-3.075014,6.127314,3.326860
31 Dec 2017 00:08:00.000,5881.033693,3168.558035,1720.386645,-3.964509,5.716674,3.103901
31 Dec 2017 00:10:00.000,5355.353961,3824.910918,2076.757184,-4.783899,5.206704,2.827009
31 Dec 2017 00:12:00.000,4736.276149,4414.560635,2396.910858,-5.518886,4.606630,2.501196
31 Dec 2017 00:14:00.000,4034.707951,4927.328122,2675.320888,-6.156766,3.927254,2.132325
31 Dec 2017 00:16:00.000,3262.975042,5354.414423,2907.209829,-6.686644,3.180737,1.726999
31 Dec 2017 00:18:00.000,2434.592450,5688.549440,3088.630341,-7.099618,2.380359,1.292429
31 Dec 2017 00:20:00.000,1564.016908,5924.110728,3216.529685,-7.388914,1.540256,0.836291
31 Dec 2017 00:22:00.000,666.385477,6057.210773,3288.797113,-7.549978,0.675162,0.366583
31 Dec 2017 00:24:00.000,-242.754233,6085.751949,3304.293707,-7.580527,-0.199870,-0.108521
31 Dec 2017 00:26:00.000,-1147.717016,6009.449058,3262.864617,-7.480549,-1.069731,-0.580816
31 Dec 2017 00:28:00.000,-2032.951193,5829.820035,3165.334016,-7.252272,-1.919520,-1.042214
31 Dec 2017 00:30:00.000,-2883.303218,5550.145941,3013.483372,-6.900088,-2.734792,-1.484871
31 Dec 2017 00:32:00.000,-3684.271491,5175.401869,2810.013943,-6.430449,-3.501796,-1.901320
31 Dec 2017 00:34:00.000,-4422.245550,4712.160812,2558.494571,-5.851732,-4.207687,-2.284588
31 Dec 2017 00:36:00.000,-5084.727255,4168.472795,2263.296063,-5.174070,-4.840724,-2.628298
31 Dec 2017 00:38:00.000,-5660.531105,3553.721861,1929.513539,-4.409173,-5.390440,-2.926770
31 Dec 2017 00:40:00.000,-6139.961234,2878.463620,1562.878229,-3.570125,-5.847798,-3.175095
31 Dec 2017 00:42:00.000,-6514.963104,2154.246181,1169.660243,-2.671159,-6.205314,-3.369211
31 Dec 2017 00:44:00.000,-6779.248293,1393.417341,756.563888,-1.727438,-6.457159,-3.505951
31 Dec 2017 00:46:00.000,-6928.391148,608.920923,330.617086,-0.754806,-6.599239,-3.583095
31 Dec 2017 00:48:00.000,-6959.896405,-185.914848,-100.943526,0.230451,-6.629249,-3.599388
31 Dec 2017 00:50:00.000,-6873.237169,-977.594038,-530.790254,1.211854,-6.546701,-3.554569
31 Dec 2017 00:52:00.000,-6669.862910,-1752.671899,-951.623197,2.172983,-6.352935,-3.449362
31 Dec 2017 00:54:00.000,-6353.177441,-2497.973097,-1356.288730,3.097727,-6.051096,-3.285477
31 Dec 2017 00:56:00.000,-5928.487023,-3200.806389,-1737.896072,3.970532,-5.646099,-3.065582
31 Dec 2017 00:58:00.000,-5402.919091,-3849.172888,-2089.930358,4.776639,-5.144556,-2.793266
31 Dec 2017 01:00:00.000,-4785.312324,-4431.965018,-2406.360667,5.502323,-4.554692,-2.472996
31 Dec 2017 01:02:00.000,-4086.079104,-4939.153259,-2681.741413,6.135118,-3.886230,-2.110050
31 Dec 2017 01:04:00.000,-3317.041785,-5361.957809,-2911.305553,6.664025,-3.150249,-1.710446
