"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
14 Dec 2017 00:00:00.000,6893.136893,1.068037,0.579897,-0.001337,6.699666,3.637622
14 Dec 2017 00:02:00.000,6832.666445,802.672622,435.815633,-1.005009,6.640896,3.605712
14 Dec 2017 00:04:00.000,6652.649014,1590.233962,863.426509,-1.990835,6.465969,3.510735
14 Dec 2017 00:06:00.000,6356.279898,2349.984135,1275.937155,-2.941338,6.178083,3.354425
14 Dec 2017 00:08:00.000,5948.814183,3068.662684,1666.147731,-3.839719,5.782483,3.139632
14 Dec 2017 00:10:00.000,5437.465821,3733.756687,2027.264276,-4.670181,5.286360,2.870259
14 Dec 2017 00:12:00.000,4831.269876,4333.725133,2353.020531,-5.418217,4.698694,2.551182
14 Dec 2017 00:14:00.000,4140.911287,4858.203109,2637.788810,-6.070875,4.030073,2.188151
14 Dec 2017 00:16:00.000,3378.524203,5298.181951,2876.677806,-6.616989,3.292475,1.787668
14 Dec 2017 00:18:00.000,2557.466517,5646.162151,3065.615621,-7.047358,2.499033,1.356864
14 Dec 2017 00:20:00.000,1692.074647,5896.276608,3201.416677,-7.354893,1.663779,0.903358
14 Dec 2017 00:22:00.000,797.403806,6044.382524,3281.831621,-7.534715,0.801373,0.435110
14 Dec 2017 00:24:00.000,-111.040892,6088.121059,3305.579706,-7.584211,-0.073158,-0.039721
14 Dec 2017 00:26:00.000,-1017.577249,6026.944544,3272.363571,-7.503042,-0.944698,-0.512929
14 Dec 2017 00:28:00.000,-1906.617662,5862.111722,3182.866660,-7.293114,-1.798299,-0.976397
14 Dec 2017 00:30:00.000,-2762.934956,5596.652093,3038.733855,-6.958514,-2.619438,-1.422239
14 Dec 2017 00:32:00.000,-3571.918002,5235.300910,2842.536190,-6.505403,-3.394248,-1.842926
14 Dec 2017 00:34:00.000,-4319.813238,4784.406814,2597.720695,-5.941889,-4.109739,-2.231406
14 Dec 2017 00:36:00.000,-4993.948647,4251.814394,2308.546633,-5.277861,-4.754000,-2.581211
14 Dec 2017 00:38:00.000,-5582.937252,3646.724208,1980.009500,-4.524814,-5.316372,-2.886554
14 Dec 2017 00:40:00.000,-6076.857609,2979.532973,1617.754252,-3.695645,-5.787600,-3.142410
14 Dec 2017 00:42:00.000,-6467.409267,2261.656725,1227.979289,-2.804437,-6.159970,-3.344590
14 Dec 2017 00:44:00.000,-6748.041530,1505.339826,817.332759,-1.866230,-6.427407,-3.489797
14 Dec 2017 00:46:00.000,-6914.054239,723.452691,392.802723,-0.896785,-6.585563,-3.575668
14 Dec 2017 00:48:00.000,-6962.669639,-70.718854,-38.397201,0.087659,-6.631870,-3.600811
14 Dec 2017 00:50:00.000,-6893.074667,-863.689700,-468.945199,1.070638,-6.565578,-3.564818
14 Dec 2017 00:52:00.000,-6706.433310,-1641.994212,-891.530029,2.035707,-6.387762,-3.468271
14 Dec 2017 00:54:00.000,-6405.868910,-2392.404716,-1298.969649,2.966696,-6.101308,-3.312740
14 Dec 2017 00:56:00.000,-5996.416589,-3102.146868,-1684.328158,3.847953,-5.710878,-3.100753
14 Dec 2017 00:58:00.000,-5484.946184,-3759.109020,-2041.029468,4.664592,-5.222842,-2.835772
14 Dec 2017 01:00:00.000,-4880.056416,-4352.042700,-2362.966157,5.402723,-4.645200,-2.522137
14 Dec 2017 01:02:00.000,-4191.941279,-4870.751297,-2644.601919,6.049685,-3.987463,-2.165015
14 Dec 2017 01:04:00.000,-3432.230003,-5306.264088,-2881.066048,6.594253,-3.260526,-1.770321
14 Dec 2017 01:06:00.000,-2613.802303,-5650.992724,-3068.238408,7.026840,-2.476506,-1.344633
14 Dec 2017 01:08:00.000,-1750.581056,-5898.867397,-3202.823361,7.339676,-1.648563,-0.895096
14 Dec 2017 01:10:00.000,-857.304971,-6045.450001,-3282.411213,7.526958,-0.790696,-0.429313
14 Dec 2017 01:12:00.000,50.715698,-6088.021798,-3305.525811,7.584982,0.082475,0.044781
14 Dec 2017 01:14:00.000,957.856889,-6025.643338,-3271.657074,7.512235,0.955957,0.519042
14 Dec 2017 01:16:00.000,1848.447925,-5859.184726,-3181.277431,7.309459,1.814628,0.985263
14 Dec 2017 01:18:00.000,2707.043759,-5591.324755,-3035.841347,6.979674,2.643509,1.435308
14 Dec 2017 01:20:00.000,3518.697465,-5226.517953,-2837.767434,6.528156,3.428029,1.861268
14 Dec 2017 01:22:00.000,4269.227897,-4770.929156,-2590.402924,5.962376,4.154298,2.255599
14 Dec 2017 01:24:00.000,4945.477220,-4232.335956,-2297.970705,5.291898,4.809370,2.611275
14 Dec 2017 01:26:00.000,5535.553011,-3620.000037,-1965.499461,4.528219,5.381497,2.921914
14 Dec 2017 01:28:00.000,6029.049663,-2944.509222,-1598.737908,3.684586,5.860363,3.181917
14 Dec 2017 01:30:00.000,6417.244155,-2217.592800,-1204.054533,2.775755,6.237292,3.386573
14 Dec 2017 01:32:00.000,6693.261609,-1451.913448,-788.324605,1.817724,6.505429,3.532160
14 Dec 2017 01:34:00.000,6852.206727,-660.839725,-358.806660,0.827435,6.659886,3.616023
14 Dec 2017 01:36:00.000,6891.257873,141.796284,76.989093,-0.177548,6.697840,3.636630
14 Dec 2017 01:38:00.000,6809.721503,941.951163,511.437703,-1.179377,6.618597,3.593605
14 Dec 2017 01:40:00.000,6609.045561,1725.626861,936.938848,-2.160266,6.423606,3.487733
14 Dec 2017 01:42:00.000,6292.791517,2479.126418,1346.055687,-3.102833,6.116428,3.320949
14 Dec 2017 01:44:00.000,5866.565740,3189.303288,1731.650228,-3.990433,5.702658,3.096290
14 Dec 2017 01:46:00.000,5337.911928,3843.799007,2087.012375,-4.807471,5.189813,2.817838
14 Dec 2017 01:48:00.000,4716.167226,4431.264340,2405.979995,-5.539698,4.587168,2.490629
