"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1817.306850,5.574885,3.026915,-0.005212,1.587800,0.862105
1 Jan 2018 00:02:00.000,1806.011389,195.703724,106.256833,-0.182732,1.577931,0.856716
1 Jan 2018 00:04:00.000,1773.589148,383.548139,208.240872,-0.356794,1.549817,0.841391
1 Jan 2018 00:06:00.000,1720.647345,566.964186,307.813366,-0.524217,1.504334,0.816640
1 Jan 2018 00:08:00.000,1648.154533,743.951196,403.888570,-0.682217,1.442937,0.783251
1 Jan 2018 00:10:00.000,1557.386654,912.705200,495.487722,-0.828455,1.367454,0.742221
1 Jan 2018 00:12:00.000,1449.866598,1071.660949,581.761535,-0.961174,1.279993,0.694690
1 Jan 2018 00:14:00.000,1327.295362,1219.513266,662.001657,-1.079152,1.182774,0.641865
1 Jan 2018 00:16:00.000,1191.487578,1355.225831,735.646072,-1.181709,1.078032,0.584962
1 Jan 2018 00:18:00.000,1044.310626,1478.027125,802.276527,-1.268648,0.967936,0.525157
1 Jan 2018 00:20:00.000,887.626738,1587.395562,861.610786,-1.340229,0.854459,0.463525
1 Jan 2018 00:22:00.000,723.248255,1683.031505,913.487206,-1.397003,0.739331,0.401005
1 Jan 2018 00:24:00.000,552.907660,1764.829101,957.848985,-1.439740,0.624049,0.338405
1 Jan 2018 00:26:00.000,378.235764,1832.847695,994.728796,-1.469354,0.509871,0.276409
1 Jan 2018 00:28:00.000,200.747561,1887.283801,1024.233628,-1.486850,0.397827,0.215572
1 Jan 2018 00:30:00.000,21.834918,1928.444415,1046.530265,-1.493268,0.288733,0.156337
1 Jan 2018 00:32:00.000,-157.234912,1956.722958,1061.832299,-1.489640,0.183216,0.099044
1 Jan 2018 00:34:00.000,-335.316742,1972.578421,1070.388930,-1.476964,0.081747,0.043950
1 Jan 2018 00:36:00.000,-511.382166,1976.517688,1072.475441,-1.456185,-0.015341,-0.008766
1 Jan 2018 00:38:00.000,-684.512443,1969.080847,1068.385234,-1.428186,-0.107825,-0.058980
1 Jan 2018 00:40:00.000,-853.890364,1950.829275,1058.423332,-1.393775,-0.195571,-0.106619
1 Jan 2018 00:42:00.000,-1018.791695,1922.336118,1042.901185,-1.353693,-0.278513,-0.151647
1 Jan 2018 00:44:00.000,-1178.576601,1884.178812,1022.132595,-1.308607,-0.356642,-0.194061
1 Jan 2018 00:46:00.000,-1332.681318,1836.933333,996.430578,-1.259118,-0.429990,-0.233876
1 Jan 2018 00:48:00.000,-1480.610234,1781.169896,966.105032,-1.205761,-0.498620,-0.271126
1 Jan 2018 00:50:00.000,-1621.928539,1717.449866,931.461042,-1.149016,-0.562616,-0.305858
1 Jan 2018 00:52:00.000,-1756.255476,1646.323631,892.797724,-1.089305,-0.622074,-0.338124
1 Jan 2018 00:54:00.000,-1883.258219,1568.329263,850.407493,-1.027005,-0.677103,-0.367983
1 Jan 2018 00:56:00.000,-2002.646389,1483.991794,804.575658,-0.962448,-0.727811,-0.395495
1 Jan 2018 00:58:00.000,-2114.167158,1393.822968,755.580294,-0.895927,-0.774310,-0.420719
1 Jan 2018 01:00:00.000,-2217.600920,1298.321372,703.692307,-0.827705,-0.816708,-0.443715
1 Jan 2018 01:02:00.000,-2312.757486,1197.972849,649.175667,-0.758010,-0.855109,-0.464539
1 Jan 2018 01:04:00.000,-2399.472756,1093.251128,592.287750,-0.687049,-0.889611,-0.483244
1 Jan 2018 01:06:00.000,-2477.605828,984.618611,533.279769,-0.615002,-0.920304,-0.499881
1 Jan 2018 01:08:00.000,-2547.036495,872.527283,472.397274,-0.542034,-0.947271,-0.514493
1 Jan 2018 01:10:00.000,-2607.663103,757.419707,409.880688,-0.468291,-0.970586,-0.527122
1 Jan 2018 01:12:00.000,-2659.400730,639.730078,345.965888,-0.393906,-0.990315,-0.537803
1 Jan 2018 01:14:00.000,-2702.179656,519.885325,280.884797,-0.318999,-1.006513,-0.546565
1 Jan 2018 01:16:00.000,-2735.944101,398.306245,214.866002,-0.243682,-1.019227,-0.553435
1 Jan 2018 01:18:00.000,-2760.651217,275.408653,148.135379,-0.168060,-1.028494,-0.558432
1 Jan 2018 01:20:00.000,-2776.270298,151.604552,80.916725,-0.092231,-1.034339,-0.561571
1 Jan 2018 01:22:00.000,-2782.782224,27.303312,13.432400,-0.016290,-1.036781,-0.562861
