"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1840.320000,0.000000,0.000000,-0.000000,1.571320,0.853157
1 Jan 2018 00:02:00.000,1829.912194,188.201857,102.183912,-0.173193,1.562436,0.848306
1 Jan 2018 00:04:00.000,1798.877671,374.286504,203.213289,-0.343281,1.536114,0.833962
1 Jan 2018 00:06:00.000,1747.767593,556.202224,301.972568,-0.507315,1.493134,0.810572
1 Jan 2018 00:08:00.000,1677.469311,732.023268,397.416495,-0.662679,1.434779,0.778838
1 Jan 2018 00:10:00.000,1589.161490,899.999690,488.595322,-0.807143,1.362693,0.739651
1 Jan 2018 00:12:00.000,1484.260700,1058.596233,574.675979,-0.938980,1.278778,0.694047
1 Jan 2018 00:14:00.000,1364.361475,1206.514947,654.954226,-1.056953,1.185075,0.643133
1 Jan 2018 00:16:00.000,1231.177128,1342.705564,728.860362,-1.160310,1.083653,0.588032
1 Jan 2018 00:18:00.000,1086.484618,1466.364305,795.958602,-1.248742,0.976542,0.529847
1 Jan 2018 00:20:00.000,932.071776,1576.923872,855.941654,-1.322364,0.865631,0.469607
1 Jan 2018 00:22:00.000,769.693163,1674.031072,908.618687,-1.381594,0.752598,0.408223
1 Jan 2018 00:24:00.000,601.039632,1757.521775,953.901329,-1.427067,0.638917,0.346491
1 Jan 2018 00:26:00.000,427.715885,1827.395818,991.789976,-1.459574,0.525846,0.285094
1 Jan 2018 00:28:00.000,251.224817,1883.791680,1022.360134,-1.480011,0.414439,0.224601
1 Jan 2018 00:30:00.000,72.958213,1926.961932,1045.749082,-1.489326,0.305546,0.165475
1 Jan 2018 00:32:00.000,-105.806977,1957.250535,1062.143590,-1.488480,0.199843,0.108081
1 Jan 2018 00:34:00.000,-283.908172,1975.072752,1071.769117,-1.478414,0.097848,0.052700
1 Jan 2018 00:36:00.000,-460.293788,1980.897815,1074.880479,-1.460033,-0.000055,-0.000459
1 Jan 2018 00:38:00.000,-634.017834,1975.234242,1071.753909,-1.434192,-0.093592,-0.051246
1 Jan 2018 00:40:00.000,-804.233205,1958.617681,1062.680443,-1.401683,-0.182581,-0.099561
1 Jan 2018 00:42:00.000,-970.184307,1931.601030,1047.960525,-1.363237,-0.266914,-0.145346
1 Jan 2018 00:44:00.000,-1131.199426,1894.746501,1027.899683,-1.319522,-0.346542,-0.188574
1 Jan 2018 00:46:00.000,-1286.683145,1848.619370,1002.805122,-1.271143,-0.421460,-0.229243
1 Jan 2018 00:48:00.000,-1436.108999,1793.783170,972.983110,-1.218644,-0.491701,-0.267369
1 Jan 2018 00:50:00.000,-1579.012532,1730.796093,938.737018,-1.162515,-0.557319,-0.302984
1 Jan 2018 00:52:00.000,-1714.984837,1660.208406,900.365905,-1.103192,-0.618391,-0.336127
1 Jan 2018 00:54:00.000,-1843.666634,1582.560676,858.163553,-1.041067,-0.675002,-0.366846
1 Jan 2018 00:56:00.000,-1964.742895,1498.382663,812.417855,-0.976488,-0.727245,-0.395191
1 Jan 2018 00:58:00.000,-2077.938009,1408.192736,763.410495,-0.909764,-0.775217,-0.421216
1 Jan 2018 01:00:00.000,-2183.011475,1312.497700,711.416859,-0.841171,-0.819013,-0.444971
1 Jan 2018 01:02:00.000,-2279.754080,1211.792954,656.706118,-0.770955,-0.858727,-0.466509
1 Jan 2018 01:04:00.000,-2367.984543,1106.562894,599.541452,-0.699336,-0.894449,-0.485878
1 Jan 2018 01:06:00.000,-2447.546575,997.281513,540.180379,-0.626512,-0.926263,-0.503123
1 Jan 2018 01:08:00.000,-2518.306331,884.413141,478.875162,-0.552660,-0.954244,-0.518287
1 Jan 2018 01:10:00.000,-2580.150210,768.413302,415.873273,-0.477940,-0.978465,-0.531407
1 Jan 2018 01:12:00.000,-2632.982983,649.729646,351.417903,-0.402498,-0.998984,-0.542517
1 Jan 2018 01:14:00.000,-2676.726209,528.802945,285.748503,-0.326469,-1.015857,-0.551645
1 Jan 2018 01:16:00.000,-2711.316931,406.068138,219.101349,-0.249976,-1.029126,-0.558816
1 Jan 2018 01:18:00.000,-2736.706620,281.955405,151.710124,-0.173137,-1.038827,-0.564049
1 Jan 2018 01:20:00.000,-2752.860355,156.891264,83.806517,-0.096062,-1.044986,-0.567358
1 Jan 2018 01:22:00.000,-2759.756235,31.299689,15.620823,-0.018857,-1.047620,-0.568752
1 Jan 2018 01:24:00.000,-2757.385004,-94.396762,-52.617441,0.058373,-1.046735,-0.568234
1 Jan 2018 01:26:00.000,-2745.749889,-219.775816,-120.678925,0.135524,-1.042329,-0.565805
1 Jan 2018 01:28:00.000,-2724.866652,-344.414340,-188.333823,0.212491,-1.034390,-0.561456
1 Jan 2018 01:30:00.000,-2694.763853,-467.887218,-255.351264,0.289165,-1.022897,-0.555178
