"Time (UTCG)","ax (km/sec^2)","ay (km/sec^2)","az (km/sec^2)"
1 Jan 2018 10:00:00.000,0.00057866133,0.00034709547,0.00018845747
1 Jan 2018 10:02:00.000,0.00056419291,0.00038146750,0.00020711995
1 Jan 2018 10:04:00.000,0.00054755922,0.00041663177,0.00022621260
1 Jan 2018 10:06:00.000,0.00052849659,0.00045259915,0.00024574129
1 Jan 2018 10:08:00.000,0.00050670761,0.00048935825,0.00026569985
1 Jan 2018 10:10:00.000,0.00048185908,0.00052686939,0.00028606674
1 Jan 2018 10:12:00.000,0.00045358036,0.00056505716,0.00030680101
1 Jan 2018 10:14:00.000,0.00042146269,0.00060380136,0.00032783739
1 Jan 2018 10:16:00.000,0.00038505975,0.00064292617,0.00034908043
1 Jan 2018 10:18:00.000,0.00034389030,0.00068218744,0.00037039756
1 Jan 2018 10:20:00.000,0.00029744365,0.00072125780,0.00039161103
1 Jan 2018 10:22:00.000,0.00024518915,0.00075970989,0.00041248881
1 Jan 2018 10:24:00.000,0.00018659082,0.00079699786,0.00043273453
1 Jan 2018 10:26:00.000,0.00012112908,0.00083243788,0.00045197689
1 Jan 2018 10:28:00.000,0.00004833090,0.00086518886,0.00046975922
1 Jan 2018 10:30:00.000,-0.00003218949,0.00089423533,0.00048553017
1 Jan 2018 10:32:00.000,-0.00012067794,0.00091837538,0.00049863715
1 Jan 2018 10:34:00.000,-0.00021717498,0.00093621766,0.00050832472
1 Jan 2018 10:36:00.000,-0.00032143793,0.00094619270,0.00051374072
1 Jan 2018 10:38:00.000,-0.00043285360,0.00094658459,0.00051395350
1 Jan 2018 10:40:00.000,-0.00055034708,0.00093558987,0.00050798385
1 Jan 2018 10:42:00.000,-0.00067229713,0.00091140925,0.00049485485
1 Jan 2018 10:44:00.000,-0.00079647251,0.00087237583,0.00047366143
1 Jan 2018 10:46:00.000,-0.00092000827,0.00081711795,0.00044365885
1 Jan 2018 10:48:00.000,-0.00103944274,0.00074474778,0.00040436505
