"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,2118.343063,97.564216,52.973047,-0.062918,1.688979,0.917041
1 Jan 2018 00:02:00.000,2102.997496,299.634162,162.687192,-0.192404,1.676817,0.910422
1 Jan 2018 00:04:00.000,2072.321601,499.525968,271.216568,-0.318014,1.652815,0.897370
1 Jan 2018 00:06:00.000,2026.920723,695.877967,377.821517,-0.437475,1.618033,0.878464
1 Jan 2018 00:08:00.000,1967.647255,887.479866,481.844793,-0.548963,1.573909,0.854485
1 Jan 2018 00:10:00.000,1895.541263,1073.308832,582.731040,-0.651179,1.522105,0.826336
1 Jan 2018 00:12:00.000,1811.766217,1252.547187,680.036371,-0.743362,1.464354,0.794959
1 Jan 2018 00:14:00.000,1717.547405,1424.583202,773.428791,-0.825232,1.402336,0.761267
1 Jan 2018 00:16:00.000,1614.118533,1588.998620,862.681401,-0.896912,1.337583,0.726093
1 Jan 2018 00:18:00.000,1502.679403,1745.547309,947.660767,-0.958827,1.271426,0.690157
1 Jan 2018 00:20:00.000,1384.365419,1894.129196,1028.312751,-1.011611,1.204968,0.654059
1 Jan 2018 00:22:00.000,1260.228110,2034.763001,1104.647700,-1.056015,1.139087,0.618276
1 Jan 2018 00:24:00.000,1131.224855,2167.560286,1176.726351,-1.092846,1.074456,0.583173
1 Jan 2018 00:26:00.000,998.215626,2292.702294,1244.647255,-1.122914,1.011568,0.549018
1 Jan 2018 00:28:00.000,861.964679,2410.420200,1308.536054,-1.147001,0.950767,0.515996
1 Jan 2018 00:30:00.000,723.145487,2520.978885,1368.536674,-1.165835,0.892276,0.484230
1 Jan 2018 00:32:00.000,582.347565,2624.663982,1424.804299,-1.180085,0.836222,0.453788
1 Jan 2018 00:34:00.000,440.084222,2721.771829,1477.499909,-1.190353,0.782659,0.424699
1 Jan 2018 00:36:00.000,296.800540,2812.601855,1526.786156,-1.197175,0.731588,0.396963
1 Jan 2018 00:38:00.000,152.881156,2897.450973,1572.824318,-1.201022,0.682968,0.370559
1 Jan 2018 00:40:00.000,8.657570,2976.609566,1615.772117,-1.202309,0.636733,0.345450
1 Jan 2018 00:42:00.000,-135.585154,3050.358721,1655.782224,-1.201397,0.592795,0.321589
1 Jan 2018 00:44:00.000,-279.602369,3118.968420,1693.001273,-1.198599,0.551058,0.298923
1 Jan 2018 00:46:00.000,-423.184484,3182.696452,1727.569273,-1.194188,0.511416,0.277395
1 Jan 2018 00:48:00.000,-566.152253,3241.787867,1759.619309,-1.188397,0.473763,0.256947
1 Jan 2018 00:50:00.000,-708.352655,3296.474819,1789.277462,-1.181429,0.437991,0.237521
1 Jan 2018 00:52:00.000,-849.655313,3346.976687,1816.662870,-1.173461,0.403994,0.219059
1 Jan 2018 00:54:00.000,-989.949387,3393.500397,1841.887907,-1.164643,0.371671,0.201506
1 Jan 2018 00:56:00.000,-1129.140896,3436.240867,1865.058424,-1.155105,0.340924,0.184808
1 Jan 2018 00:58:00.000,-1267.150397,3475.381542,1886.274040,-1.144960,0.311660,0.168916
1 Jan 2018 01:00:00.000,-1403.910994,3511.094973,1905.628456,-1.134305,0.283789,0.153780
1 Jan 2018 01:02:00.000,-1539.366617,3543.543418,1923.209781,-1.123224,0.257230,0.139357
1 Jan 2018 01:04:00.000,-1673.470541,3572.879446,1939.100864,-1.111788,0.231903,0.125603
1 Jan 2018 01:06:00.000,-1806.184113,3599.246533,1953.379614,-1.100061,0.207736,0.112478
1 Jan 2018 01:08:00.000,-1937.475650,3622.779642,1966.119316,-1.088096,0.184659,0.099946
1 Jan 2018 01:10:00.000,-2067.319487,3643.605773,1977.388931,-1.075940,0.162609,0.087971
1 Jan 2018 01:12:00.000,-2195.695166,3661.844490,1987.253381,-1.063633,0.141526,0.076521
1 Jan 2018 01:14:00.000,-2322.586723,3677.608419,1995.773822,-1.051210,0.121354,0.065566
1 Jan 2018 01:16:00.000,-2447.982078,3691.003715,2003.007893,-1.038701,0.102040,0.055077
1 Jan 2018 01:18:00.000,-2571.872505,3702.130499,2009.009960,-1.026132,0.083537,0.045028
1 Jan 2018 01:20:00.000,-2694.252173,3711.083264,2013.831329,-1.013525,0.065799,0.035395
1 Jan 2018 01:22:00.000,-2815.117753,3717.951259,2017.520462,-1.000900,0.048784,0.026154
1 Jan 2018 01:24:00.000,-2934.468063,3722.818841,2020.123162,-0.988273,0.032453,0.017284
1 Jan 2018 01:26:00.000,-3052.303779,3725.765798,2021.682752,-0.975659,0.016768,0.008766
1 Jan 2018 01:28:00.000,-3168.627164,3726.867664,2022.240246,-0.963069,0.001696,0.000580
1 Jan 2018 01:30:00.000,-3283.441850,3726.195992,2021.834494,-0.950515,-0.012796,-0.007291
1 Jan 2018 01:32:00.000,-3396.752633,3723.818618,2020.502333,-0.938006,-0.026737,-0.014863
1 Jan 2018 01:34:00.000,-3508.565302,3719.799907,2018.278708,-0.925548,-0.040156,-0.022151
1 Jan 2018 01:36:00.000,-3618.886493,3714.200973,2015.196806,-0.913149,-0.053079,-0.029170
1 Jan 2018 01:38:00.000,-3727.723552,3707.079890,2011.288160,-0.900813,-0.065529,-0.035932
1 Jan 2018 01:40:00.000,-3835.084423,3698.491886,2006.582757,-0.888546,-0.077531,-0.042451
1 Jan 2018 01:42:00.000,-3940.977546,3688.489517,2001.109136,-0.876351,-0.089106,-0.048738
1 Jan 2018 01:44:00.000,-4045.411772,3677.122840,1994.894477,-0.864232,-0.100273,-0.054804
1 Jan 2018 01:46:00.000,-4148.396285,3664.439559,1987.964686,-0.852190,-0.111052,-0.060659
1 Jan 2018 01:48:00.000,-4249.940534,3650.485178,1980.344469,-0.840228,-0.121461,-0.066312
1 Jan 2018 01:50:00.000,-4350.054177,3635.303123,1972.057410,-0.828347,-0.131516,-0.071774
1 Jan 2018 01:52:00.000,-4448.747026,3618.934875,1963.126033,-0.816548,-0.141233,-0.077052
1 Jan 2018 01:54:00.000,-4546.029006,3601.420079,1953.571868,-0.804832,-0.150627,-0.082155
1 Jan 2018 01:56:00.000,-4641.910116,3582.796655,1943.415505,-0.793200,-0.159713,-0.087090
1 Jan 2018 01:58:00.000,-4736.400391,3563.100893,1932.676655,-0.781652,-0.168502,-0.091864
1 Jan 2018 02:00:00.000,-4829.509876,3542.367550,1921.374190,-0.770187,-0.177008,-0.096485
1 Jan 2018 02:02:00.000,-4921.248602,3520.629935,1909.526202,-0.758806,-0.185242,-0.100958
1 Jan 2018 02:04:00.000,-5011.626555,3497.919991,1897.150038,-0.747507,-0.193215,-0.105289
1 Jan 2018 02:06:00.000,-5100.653668,3474.268367,1884.262344,-0.736292,-0.200938,-0.109484
1 Jan 2018 02:08:00.000,-5188.339795,3449.704494,1870.879103,-0.725157,-0.208421,-0.113549
1 Jan 2018 02:10:00.000,-5274.694701,3424.256646,1857.015673,-0.714104,-0.215672,-0.117488
1 Jan 2018 02:12:00.000,-5359.728049,3397.952005,1842.686818,-0.703131,-0.222702,-0.121307
1 Jan 2018 02:14:00.000,-5443.449388,3370.816718,1827.906739,-0.692237,-0.229518,-0.125009
1 Jan 2018 02:16:00.000,-5525.868146,3342.875948,1812.689104,-0.681421,-0.236128,-0.128600
1 Jan 2018 02:18:00.000,-5606.993620,3314.153933,1797.047080,-0.670682,-0.242540,-0.132083
1 Jan 2018 02:20:00.000,-5686.834970,3284.674024,1780.993351,-0.660019,-0.248761,-0.135462
1 Jan 2018 02:22:00.000,-5765.401215,3254.458736,1764.540147,-0.649431,-0.254797,-0.138741
1 Jan 2018 02:24:00.000,-5842.701228,3223.529790,1747.699269,-0.638915,-0.260656,-0.141924
1 Jan 2018 02:26:00.000,-5918.743732,3191.908149,1730.482105,-0.628472,-0.266343,-0.145013
1 Jan 2018 02:28:00.000,-5993.537294,3159.614058,1712.899654,-0.618099,-0.271865,-0.148013
1 Jan 2018 02:30:00.000,-6067.090332,3126.667079,1694.962544,-0.607796,-0.277226,-0.150925
1 Jan 2018 02:32:00.000,-6139.411101,3093.086123,1676.681051,-0.597561,-0.282432,-0.153753
1 Jan 2018 02:34:00.000,-6210.507703,3058.889483,1658.065113,-0.587393,-0.287488,-0.156499
1 Jan 2018 02:36:00.000,-6280.388078,3024.094862,1639.124350,-0.577291,-0.292399,-0.159167
1 Jan 2018 02:38:00.000,-6349.060010,2988.719400,1619.868076,-0.567252,-0.297169,-0.161758
1 Jan 2018 02:40:00.000,-6416.531120,2952.779702,1600.305315,-0.557277,-0.301803,-0.164276
1 Jan 2018 02:42:00.000,-6482.808874,2916.291863,1580.444814,-0.547363,-0.306306,-0.166721
1 Jan 2018 02:44:00.000,-6547.900579,2879.271490,1560.295053,-0.537509,-0.310680,-0.169097
1 Jan 2018 02:46:00.000,-6611.813383,2841.733726,1539.864264,-0.527714,-0.314929,-0.171405
1 Jan 2018 02:48:00.000,-6674.554280,2803.693268,1519.160435,-0.517977,-0.319058,-0.173648
1 Jan 2018 02:50:00.000,-6736.130105,2765.164390,1498.191325,-0.508296,-0.323070,-0.175827
1 Jan 2018 02:52:00.000,-6796.547543,2726.160963,1476.964474,-0.498670,-0.326968,-0.177944
1 Jan 2018 02:54:00.000,-6855.813124,2686.696467,1455.487209,-0.489098,-0.330755,-0.180001
1 Jan 2018 02:56:00.000,-6913.933226,2646.784017,1433.766660,-0.479579,-0.334435,-0.181999
1 Jan 2018 02:58:00.000,-6970.914078,2606.436369,1411.809763,-0.470111,-0.338009,-0.183940
1 Jan 2018 03:00:00.000,-7026.761762,2565.665944,1389.623272,-0.460692,-0.341481,-0.185826
1 Jan 2018 03:02:00.000,-7081.482211,2524.484838,1367.213762,-0.451323,-0.344854,-0.187657
1 Jan 2018 03:04:00.000,-7135.081214,2482.904838,1344.587644,-0.442001,-0.348130,-0.189436
1 Jan 2018 03:06:00.000,-7187.564419,2440.937435,1321.751166,-0.432726,-0.351311,-0.191163
1 Jan 2018 03:08:00.000,-7238.937328,2398.593834,1298.710422,-0.423496,-0.354400,-0.192841
1 Jan 2018 03:10:00.000,-7289.205306,2355.884972,1275.471360,-0.414311,-0.357399,-0.194469
1 Jan 2018 03:12:00.000,-7338.373581,2312.821521,1252.039785,-0.405168,-0.360310,-0.196049
1 Jan 2018 03:14:00.000,-7386.447242,2269.413909,1228.421369,-0.396067,-0.363136,-0.197583
1 Jan 2018 03:16:00.000,-7433.431246,2225.672321,1204.621653,-0.387007,-0.365877,-0.199071
1 Jan 2018 03:18:00.000,-7479.330415,2181.606717,1180.646054,-0.377986,-0.368536,-0.200515
1 Jan 2018 03:20:00.000,-7524.149441,2137.226835,1156.499871,-0.369004,-0.371115,-0.201914
1 Jan 2018 03:22:00.000,-7567.892886,2092.542206,1132.188288,-0.360060,-0.373616,-0.203272
1 Jan 2018 03:24:00.000,-7610.565186,2047.562158,1107.716383,-0.351151,-0.376039,-0.204587
1 Jan 2018 03:26:00.000,-7652.170648,2002.295827,1083.089126,-0.342279,-0.378387,-0.205861
1 Jan 2018 03:28:00.000,-7692.713457,1956.752166,1058.311389,-0.333440,-0.380662,-0.207095
1 Jan 2018 03:30:00.000,-7732.197673,1910.939949,1033.387947,-0.324635,-0.382863,-0.208289
1 Jan 2018 03:32:00.000,-7770.627236,1864.867782,1008.323485,-0.315863,-0.384994,-0.209445
1 Jan 2018 03:34:00.000,-7808.005966,1818.544111,983.122599,-0.307121,-0.387055,-0.210563
1 Jan 2018 03:36:00.000,-7844.337565,1771.977223,957.789801,-0.298410,-0.389048,-0.211644
1 Jan 2018 03:38:00.000,-7879.625616,1725.175259,932.329523,-0.289729,-0.390974,-0.212688
1 Jan 2018 03:40:00.000,-7913.873588,1678.146218,906.746118,-0.281076,-0.392833,-0.213696
1 Jan 2018 03:42:00.000,-7947.084836,1630.897962,881.043869,-0.272450,-0.394627,-0.214669
1 Jan 2018 03:44:00.000,-7979.262601,1583.438224,855.226984,-0.263851,-0.396358,-0.215607
1 Jan 2018 03:46:00.000,-8010.410014,1535.774611,829.299608,-0.255277,-0.398025,-0.216510
1 Jan 2018 03:48:00.000,-8040.530094,1487.914615,803.265818,-0.246728,-0.399631,-0.217380
1 Jan 2018 03:50:00.000,-8069.625753,1439.865610,777.129633,-0.238203,-0.401176,-0.218217
1 Jan 2018 03:52:00.000,-8097.699792,1391.634864,750.895009,-0.229701,-0.402660,-0.219021
1 Jan 2018 03:54:00.000,-8124.754907,1343.229542,724.565851,-0.221221,-0.404085,-0.219793
1 Jan 2018 03:56:00.000,-8150.793689,1294.656710,698.146006,-0.212762,-0.405452,-0.220533
1 Jan 2018 03:58:00.000,-8175.818622,1245.923342,671.639274,-0.204323,-0.406761,-0.221241
1 Jan 2018 04:00:00.000,-8199.832089,1197.036319,645.049404,-0.195904,-0.408013,-0.221918
