"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1840.320000,0.000000,0.000000,-0.000000,1.571320,0.853157
1 Jan 2018 00:01:00.000,1837.714824,94.234299,51.164716,-0.086802,1.569084,0.851931
1 Jan 2018 00:02:00.000,1829.911921,188.201791,102.183716,-0.173196,1.562434,0.848304
1 Jan 2018 00:03:00.000,1816.946843,281.639067,152.913609,-0.258814,1.551420,0.842299
1 Jan 2018 00:04:00.000,1798.877232,374.286289,203.212922,-0.343283,1.536114,0.833961
1 Jan 2018 00:05:00.000,1775.783339,465.889193,252.943554,-0.426231,1.516633,0.823356
1 Jan 2018 00:06:00.000,1747.766802,556.201815,301.972059,-0.507317,1.493132,0.810571
1 Jan 2018 00:07:00.000,1714.948746,644.988019,350.170255,-0.586231,1.465783,0.795696
1 Jan 2018 00:08:00.000,1677.468448,732.022617,397.415886,-0.662679,1.434779,0.778837
1 Jan 2018 00:09:00.000,1635.481995,817.092653,443.593433,-0.736393,1.400335,0.760114
1 Jan 2018 00:10:00.000,1589.160602,899.998810,488.594773,-0.807141,1.362690,0.739652
1 Jan 2018 00:11:00.000,1538.688301,980.556313,532.319619,-0.874727,1.322088,0.717586
1 Jan 2018 00:12:00.000,1484.260096,1058.595165,574.675689,-0.938978,1.278778,0.694050
1 Jan 2018 00:13:00.000,1426.080389,1133.960658,615.579029,-0.999756,1.233019,0.669185
1 Jan 2018 00:14:00.000,1364.361015,1206.513731,654.954196,-1.056952,1.185074,0.643134
1 Jan 2018 00:15:00.000,1299.319360,1276.130910,692.734233,-1.110488,1.135199,0.616038
1 Jan 2018 00:16:00.000,1231.176766,1342.704135,728.860557,-1.160310,1.083651,0.588034
1 Jan 2018 00:17:00.000,1160.156963,1406.140637,763.282865,-1.206393,1.030683,0.559260
1 Jan 2018 00:18:00.000,1086.484305,1466.362613,795.958982,-1.248742,0.976540,0.529849
1 Jan 2018 00:19:00.000,1010.382117,1523.306462,826.854493,-1.287384,0.921449,0.499926
1 Jan 2018 00:20:00.000,932.071516,1576.921918,855.942240,-1.322364,0.865628,0.469609
1 Jan 2018 00:21:00.000,851.770473,1627.171307,883.201888,-1.353743,0.809280,0.439007
1 Jan 2018 00:22:00.000,769.692925,1674.028795,908.619503,-1.381594,0.752595,0.408225
1 Jan 2018 00:23:00.000,686.048008,1717.479595,932.187133,-1.406004,0.695752,0.377357
1 Jan 2018 00:24:00.000,601.039417,1757.519162,953.902372,-1.427067,0.638914,0.346492
1 Jan 2018 00:25:00.000,514.864869,1794.152395,973.767932,-1.444887,0.582232,0.315714
1 Jan 2018 00:26:00.000,427.715678,1827.392857,991.791222,-1.459574,0.525843,0.285095
1 Jan 2018 00:27:00.000,339.776402,1857.261990,1007.983919,-1.471242,0.469874,0.254705
1 Jan 2018 00:28:00.000,251.224613,1883.788353,1022.361553,-1.480011,0.414435,0.224603
1 Jan 2018 00:29:00.000,162.230740,1907.006886,1034.943107,-1.485998,0.359629,0.194844
1 Jan 2018 00:30:00.000,72.958006,1926.958221,1045.750645,-1.489326,0.305543,0.165476
1 Jan 2018 00:31:00.000,-16.437582,1943.688028,1054.808963,-1.490113,0.252257,0.136543
1 Jan 2018 00:32:00.000,-105.807187,1957.246416,1062.145264,-1.488480,0.199840,0.108082
1 Jan 2018 00:33:00.000,-195.009055,1967.687363,1067.788853,-1.484542,0.148351,0.080125
1 Jan 2018 00:34:00.000,-283.908381,1975.068203,1071.770863,-1.478414,0.097844,0.052700
1 Jan 2018 00:35:00.000,-372.377159,1979.449140,1074.123991,-1.470208,0.048361,0.025832
1 Jan 2018 00:36:00.000,-460.293988,1980.892815,1074.882261,-1.460033,-0.000059,-0.000459
1 Jan 2018 00:37:00.000,-547.543875,1979.463905,1074.080810,-1.447994,-0.047387,-0.026156
1 Jan 2018 00:38:00.000,-634.018011,1975.228768,1071.755689,-1.434192,-0.093596,-0.051246
1 Jan 2018 00:39:00.000,-719.613544,1968.255112,1067.943690,-1.418723,-0.138668,-0.075717
