"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
1 Jan 2018 00:00:00.000,1840.086419,28.226576,15.325780,-0.026004,1.571120,0.853049
1 Jan 2018 00:01:00.000,1835.922941,122.409059,66.462328,-0.112723,1.567558,0.851102
1 Jan 2018 00:02:00.000,1826.570078,216.245550,117.410069,-0.198922,1.559595,0.846759
1 Jan 2018 00:03:00.000,1812.069954,309.473603,168.026093,-0.284236,1.547287,0.840050
1 Jan 2018 00:04:00.000,1792.486975,401.834748,218.169757,-0.368288,1.530717,0.831025
1 Jan 2018 00:05:00.000,1767.908008,493.076971,267.704259,-0.450712,1.510015,0.819759
1 Jan 2018 00:06:00.000,1738.440701,582.957135,316.497682,-0.531180,1.485343,0.806337
1 Jan 2018 00:07:00.000,1704.211745,671.242255,364.423527,-0.609384,1.456878,0.790857
1 Jan 2018 00:08:00.000,1665.365600,757.710671,411.361481,-0.685040,1.424821,0.773427
1 Jan 2018 00:09:00.000,1622.063096,842.153363,457.198177,-0.757889,1.389394,0.754169
1 Jan 2018 00:10:00.000,1574.479535,924.375327,501.827809,-0.827709,1.350837,0.733213
1 Jan 2018 00:11:00.000,1522.802388,1004.196185,545.152470,-0.894312,1.309398,0.710692
1 Jan 2018 00:12:00.000,1467.229663,1081.450459,587.082334,-0.957537,1.265328,0.686744
1 Jan 2018 00:13:00.000,1407.968200,1155.988116,627.535991,-1.017251,1.218888,0.661509
1 Jan 2018 00:14:00.000,1345.231679,1227.674781,666.440551,-1.073358,1.170338,0.635131
1 Jan 2018 00:15:00.000,1279.238830,1296.391617,703.731578,-1.125786,1.119936,0.607748
1 Jan 2018 00:16:00.000,1210.211880,1362.035159,739.352978,-1.174489,1.067937,0.579499
1 Jan 2018 00:17:00.000,1138.374939,1424.517177,773.256906,-1.219452,1.014593,0.550521
1 Jan 2018 00:18:00.000,1063.952201,1483.764219,805.403564,-1.260687,0.960143,0.520945
1 Jan 2018 00:19:00.000,987.166434,1539.716765,835.760763,-1.298227,0.904813,0.490892
1 Jan 2018 00:20:00.000,908.237907,1592.328398,864.303432,-1.332122,0.848814,0.460479
1 Jan 2018 00:21:00.000,827.383467,1641.565073,891.013197,-1.362436,0.792346,0.429813
1 Jan 2018 00:22:00.000,744.815688,1687.404351,915.877964,-1.389247,0.735597,0.398995
1 Jan 2018 00:23:00.000,660.742132,1729.834597,938.891486,-1.412644,0.678740,0.368120
1 Jan 2018 00:24:00.000,575.364752,1768.854180,960.052936,-1.432725,0.621934,0.337273
1 Jan 2018 00:25:00.000,488.879386,1804.470677,979.366478,-1.449595,0.565327,0.306536
1 Jan 2018 00:26:00.000,401.475352,1836.700092,996.840843,-1.463366,0.509053,0.275979
1 Jan 2018 00:27:00.000,313.335133,1865.566079,1012.488908,-1.474154,0.453232,0.245669
1 Jan 2018 00:28:00.000,224.634167,1891.099182,1026.327275,-1.482077,0.397974,0.215665
1 Jan 2018 00:29:00.000,135.540728,1913.336118,1038.375890,-1.487256,0.343375,0.186019
1 Jan 2018 00:30:00.000,46.215871,1932.319092,1048.657669,-1.489811,0.289522,0.156778
1 Jan 2018 00:31:00.000,-43.186555,1948.095166,1057.198162,-1.489862,0.236490,0.127983
1 Jan 2018 00:32:00.000,-132.519851,1960.715664,1064.025233,-1.487527,0.184346,0.099669
1 Jan 2018 00:33:00.000,-221.644361,1970.235621,1069.168762,-1.482922,0.133148,0.071869
1 Jan 2018 00:34:00.000,-310.427340,1976.713275,1072.660375,-1.476161,0.082944,0.044610
1 Jan 2018 00:35:00.000,-398.742782,1980.209606,1074.533191,-1.467355,0.033777,0.017913
1 Jan 2018 00:36:00.000,-486.471232,1980.787900,1074.821587,-1.456612,-0.014319,-0.008201
1 Jan 2018 00:37:00.000,-573.499576,1978.513374,1073.560994,-1.444035,-0.061313,-0.033718
1 Jan 2018 00:38:00.000,-659.720818,1973.452819,1070.787701,-1.429725,-0.107183,-0.058623
1 Jan 2018 00:39:00.000,-745.033845,1965.674290,1066.538688,-1.413777,-0.151910,-0.082907
1 Jan 2018 00:40:00.000,-829.343197,1955.246825,1060.851468,-1.396284,-0.195479,-0.106562
1 Jan 2018 00:41:00.000,-912.558823,1942.240189,1053.763955,-1.377334,-0.237880,-0.129582
1 Jan 2018 00:42:00.000,-994.595842,1926.724653,1045.314336,-1.357011,-0.279108,-0.151965
1 Jan 2018 00:43:00.000,-1075.374306,1908.770793,1035.540965,-1.335395,-0.319158,-0.173707
